[09:39:24 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/$%7Breview.productImage%20%7C%7C%20'/images/default-product.jpg'%7D","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:43:50 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/reviews","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:50:53 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/reviews","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:51:29 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/reviews/detail/68e911b53be34ad46d1bcf26","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:55:08 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/logout","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:55:08 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:55:12 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/search?q=Gi%C3%A0y+Vans+Old+Skool","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:55:15 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/products/68ce659ddc6e05ce884c1798","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:55:20 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/login","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:55:22 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/login","method":"POST","isAuthenticated":false,"userId":null,"cartCount":0}
[09:55:23 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/dashboard","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:55:28 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/reviews","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:55:34 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/reviews/update-status","method":"POST","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:55:40 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/logout","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:55:40 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:55:44 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/search?q=Gi%C3%A0y+Vans+Old+Skool","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:55:46 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/products/68ce659ddc6e05ce884c1798","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:55:52 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/login","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:55:55 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/login","method":"POST","isAuthenticated":false,"userId":null,"cartCount":0}
[09:55:56 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/dashboard","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:56:20 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/products","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:56:31 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/edit-product/68ce659ddc6e05ce884c1795?edit=true","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:56:39 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/edit-product","method":"POST","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:56:39 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/products","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:56:49 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/add-product","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:57:44 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/add-product","method":"POST","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:57:46 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/products","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:57:54 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/delete-product","method":"POST","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:57:55 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/products","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:57:59 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/orders","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:58:00 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/products","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:58:08 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/orders","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:58:14 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/accounts","method":"GET","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:58:58 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/logout","method":"POST","isAuthenticated":true,"isAdmin":true,"userId":"68ccdf9b7eea2d6be5a2f41b","cartCount":0}
[09:58:58 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:59:01 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/login","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:59:06 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/login","method":"POST","isAuthenticated":false,"userId":null,"cartCount":0}
[09:59:06 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/","method":"GET","isAuthenticated":true,"isAdmin":false,"userId":"68d8f1c18ae55fd6cc950c11","cartCount":0}
[09:59:16 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/profile/change-password","method":"GET","isAuthenticated":true,"isAdmin":false,"userId":"68d8f1c18ae55fd6cc950c11","cartCount":0}
[09:59:26 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/profile/change-password","method":"POST","isAuthenticated":true,"isAdmin":false,"userId":"68d8f1c18ae55fd6cc950c11","cartCount":0}
[09:59:42 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/logout","method":"POST","isAuthenticated":true,"isAdmin":false,"userId":"68d8f1c18ae55fd6cc950c11","cartCount":0}
[09:59:42 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:59:45 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/login","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[09:59:55 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/login","method":"POST","isAuthenticated":false,"userId":null,"cartCount":0}
[09:59:55 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/","method":"GET","isAuthenticated":true,"isAdmin":false,"userId":"68d8f1c18ae55fd6cc950c11","cartCount":0}
[10:00:04 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/profile/change-password","method":"GET","isAuthenticated":true,"isAdmin":false,"userId":"68d8f1c18ae55fd6cc950c11","cartCount":0}
[10:00:24 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/profile/change-password","method":"POST","isAuthenticated":true,"isAdmin":false,"userId":"68d8f1c18ae55fd6cc950c11","cartCount":0}
[10:00:35 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/logout","method":"POST","isAuthenticated":true,"isAdmin":false,"userId":"68d8f1c18ae55fd6cc950c11","cartCount":0}
[10:00:35 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[10:00:38 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/login","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
[10:00:40 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/login","method":"POST","isAuthenticated":false,"userId":null,"cartCount":0}
[10:00:41 12/10/2025] [DEBUG] Request authentication | Meta: {"url":"/admin/dashboard","method":"GET","isAuthenticated":false,"userId":null,"cartCount":0}
